InvoiceNo,CustomerID,order_date,Country
537995,12712,2010-12-09,Germany
538000,12748,2010-12-09,United Kingdom
538002,14932,2010-12-09,Channel Islands
538003,12429,2010-12-09,Denmark
538005,13090,2010-12-09,United Kingdom
538006,14987,2010-12-09,United Kingdom
538007,14355,2010-12-09,United Kingdom
538008,12683,2010-12-09,France
538009,14911,2010-12-09,EIRE
538010,17526,2010-12-09,United Kingdom
538011,14896,2010-12-09,United Kingdom
538012,14527,2010-12-09,United Kingdom
538013,17062,2010-12-09,United Kingdom
538014,14440,2010-12-09,United Kingdom
538015,13240,2010-12-09,United Kingdom
538032,14479,2010-12-09,United Kingdom
538035,16065,2010-12-09,United Kingdom
538037,17430,2010-12-09,United Kingdom
538040,16520,2010-12-09,United Kingdom
538048,15945,2010-12-09,United Kingdom
538049,12748,2010-12-09,United Kingdom
538050,12748,2010-12-09,United Kingdom
538051,18041,2010-12-09,United Kingdom
538053,15856,2010-12-09,United Kingdom
538056,17198,2010-12-09,United Kingdom
538057,13102,2010-12-09,United Kingdom
538063,18102,2010-12-09,United Kingdom
538064,15271,2010-12-09,United Kingdom
538065,13982,2010-12-09,United Kingdom
538067,15288,2010-12-09,United Kingdom
538068,17978,2010-12-09,United Kingdom
538069,16795,2010-12-09,United Kingdom
538070,16519,2010-12-09,United Kingdom
538073,17816,2010-12-09,United Kingdom
538076,15311,2010-12-09,United Kingdom
538077,14667,2010-12-09,United Kingdom
538078,16255,2010-12-09,United Kingdom
538079,17671,2010-12-09,United Kingdom
538080,17646,2010-12-09,United Kingdom
538086,12872,2010-12-09,United Kingdom
538087,17339,2010-12-09,United Kingdom
538093,12682,2010-12-09,France
538094,13117,2010-12-09,United Kingdom
538095,17097,2010-12-09,Spain
538097,15192,2010-12-09,United Kingdom
538101,15380,2010-12-09,United Kingdom
538104,17950,2010-12-09,United Kingdom
538106,17950,2010-12-09,United Kingdom
538107,12826,2010-12-09,United Kingdom
538108,17456,2010-12-09,United Kingdom
538113,15811,2010-12-09,United Kingdom
538116,13327,2010-12-09,United Kingdom
538117,13327,2010-12-09,United Kingdom
538120,17017,2010-12-09,United Kingdom
538125,18225,2010-12-09,United Kingdom
538126,17838,2010-12-09,United Kingdom
538145,15211,2010-12-09,United Kingdom
538146,15596,2010-12-09,United Kingdom
538147,13090,2010-12-09,United Kingdom
538151,16163,2010-12-09,United Kingdom
538155,16907,2010-12-09,United Kingdom
538156,15555,2010-12-09,United Kingdom
538157,17576,2010-12-09,United Kingdom
538163,17841,2010-12-09,United Kingdom
538165,14031,2010-12-09,United Kingdom
538166,17965,2010-12-09,United Kingdom
538167,14713,2010-12-09,United Kingdom
538168,14702,2010-12-09,United Kingdom
538169,13230,2010-12-09,United Kingdom
538170,13969,2010-12-09,United Kingdom
538171,17530,2010-12-09,United Kingdom
538172,15805,2010-12-10,United Kingdom
538174,12471,2010-12-10,Germany
538175,12471,2010-12-10,Germany
538176,17675,2010-12-10,United Kingdom
538178,17696,2010-12-10,United Kingdom
538179,17696,2010-12-10,United Kingdom
538180,13418,2010-12-10,United Kingdom
538181,17076,2010-12-10,United Kingdom
538182,17827,2010-12-10,United Kingdom
538183,16265,2010-12-10,United Kingdom
538184,17880,2010-12-10,United Kingdom
538185,16265,2010-12-10,United Kingdom
538186,13000,2010-12-10,United Kingdom
538187,16499,2010-12-10,United Kingdom
538190,17790,2010-12-10,United Kingdom
538191,15061,2010-12-10,United Kingdom
538192,15061,2010-12-10,United Kingdom
538193,15061,2010-12-10,United Kingdom
538194,17790,2010-12-10,United Kingdom
538195,15061,2010-12-10,United Kingdom
538196,12731,2010-12-10,France
538197,14419,2010-12-10,United Kingdom
538198,17827,2010-12-10,United Kingdom
538199,14082,2010-12-10,United Kingdom
538200,17912,2010-12-10,United Kingdom
538201,15723,2010-12-10,United Kingdom
538202,14667,2010-12-10,United Kingdom
538203,13767,2010-12-10,United Kingdom
538204,16656,2010-12-10,United Kingdom
538205,12748,2010-12-10,United Kingdom
538206,17827,2010-12-10,United Kingdom
538207,12748,2010-12-10,United Kingdom
538208,14037,2010-12-10,United Kingdom
538209,12748,2010-12-10,United Kingdom
538210,14256,2010-12-10,United Kingdom
538211,17690,2010-12-10,United Kingdom
538216,14543,2010-12-10,United Kingdom
538240,16062,2010-12-10,United Kingdom
538248,18116,2010-12-10,United Kingdom
538250,18118,2010-12-10,United Kingdom
538252,16019,2010-12-10,United Kingdom
538255,14911,2010-12-10,EIRE
538260,18178,2010-12-10,United Kingdom
538263,18065,2010-12-10,United Kingdom
538268,18065,2010-12-10,United Kingdom
538279,14952,2010-12-10,United Kingdom
538280,12748,2010-12-10,United Kingdom
538283,12748,2010-12-10,United Kingdom
538288,12748,2010-12-10,United Kingdom
538296,13148,2010-12-10,United Kingdom
538306,12989,2010-12-10,United Kingdom
538307,14667,2010-12-10,United Kingdom
538308,14107,2010-12-10,United Kingdom
538309,15881,2010-12-10,United Kingdom
538310,15529,2010-12-10,United Kingdom
538311,12785,2010-12-10,Portugal
538312,16727,2010-12-10,United Kingdom
538313,15514,2010-12-10,United Kingdom
538327,15514,2010-12-10,United Kingdom
538342,15514,2010-12-10,United Kingdom
538343,13448,2010-12-10,United Kingdom
538345,13787,2010-12-10,United Kingdom
538346,17865,2010-12-10,United Kingdom
538347,17220,2010-12-10,United Kingdom
538352,16565,2010-12-10,United Kingdom
538353,13798,2010-12-10,United Kingdom
538354,16873,2010-12-10,United Kingdom
538355,17912,2010-12-10,United Kingdom
538356,14062,2010-12-10,United Kingdom
538361,17757,2010-12-10,United Kingdom
538363,18016,2010-12-10,United Kingdom
538364,14448,2010-12-10,United Kingdom
538365,17243,2010-12-12,United Kingdom
538366,18109,2010-12-12,United Kingdom
538367,14800,2010-12-12,United Kingdom
538368,15503,2010-12-12,United Kingdom
538369,17251,2010-12-12,United Kingdom
538370,16923,2010-12-12,United Kingdom
538371,15570,2010-12-12,United Kingdom
538374,14159,2010-12-12,United Kingdom
538378,14577,2010-12-12,United Kingdom
538379,17126,2010-12-12,United Kingdom
538382,17218,2010-12-12,United Kingdom
538397,12753,2010-12-12,Japan
538403,17211,2010-12-12,United Kingdom
538409,17236,2010-12-12,United Kingdom
538417,16393,2010-12-12,United Kingdom
538418,17372,2010-12-12,United Kingdom
538419,16367,2010-12-12,United Kingdom
538420,12875,2010-12-12,United Kingdom
538421,17917,2010-12-12,United Kingdom
538437,16010,2010-12-12,United Kingdom
538449,17085,2010-12-12,United Kingdom
538453,16779,2010-12-12,United Kingdom
538470,15224,2010-12-12,United Kingdom
538473,13668,2010-12-12,United Kingdom
538488,13715,2010-12-12,United Kingdom
538497,14684,2010-12-12,United Kingdom
538499,17819,2010-12-12,United Kingdom
538501,13715,2010-12-12,United Kingdom
538503,17188,2010-12-12,United Kingdom
538504,16011,2010-12-12,United Kingdom
538507,15547,2010-12-12,United Kingdom
538508,15998,2010-12-12,United Kingdom
538509,14413,2010-12-12,United Kingdom
538510,18004,2010-12-12,United Kingdom
538511,13959,2010-12-12,United Kingdom
538512,16665,2010-12-12,United Kingdom
538513,15454,2010-12-12,United Kingdom
538514,15044,2010-12-12,United Kingdom
538515,17937,2010-12-12,United Kingdom
538516,14608,2010-12-12,United Kingdom
538517,17618,2010-12-12,United Kingdom
538518,14505,2010-12-12,United Kingdom
538519,18037,2010-12-12,United Kingdom
538521,14180,2010-12-13,United Kingdom
538522,16210,2010-12-13,United Kingdom
538523,13198,2010-12-13,United Kingdom
538525,12540,2010-12-13,Spain
538526,13225,2010-12-13,United Kingdom
538527,15361,2010-12-13,United Kingdom
538528,15689,2010-12-13,United Kingdom
538529,14290,2010-12-13,United Kingdom
538532,13209,2010-12-13,United Kingdom
538533,14796,2010-12-13,United Kingdom
538534,15881,2010-12-13,United Kingdom
538535,17790,2010-12-13,United Kingdom
538537,12747,2010-12-13,United Kingdom
538541,17428,2010-12-13,United Kingdom
538557,17790,2010-12-13,United Kingdom
538558,13069,2010-12-13,United Kingdom
538565,13069,2010-12-13,United Kingdom
538567,13999,2010-12-13,United Kingdom
538576,14498,2010-12-13,United Kingdom
538591,14741,2010-12-13,United Kingdom
538592,15854,2010-12-13,United Kingdom
538593,16701,2010-12-13,United Kingdom
538594,16927,2010-12-13,United Kingdom
538596,17990,2010-12-13,United Kingdom
538597,15555,2010-12-13,United Kingdom
538625,14544,2010-12-13,United Kingdom
538626,17338,2010-12-13,United Kingdom
538629,17799,2010-12-13,United Kingdom
538630,14565,2010-12-13,United Kingdom
538631,13408,2010-12-13,United Kingdom
538633,16726,2010-12-13,United Kingdom
538634,14085,2010-12-13,United Kingdom
538635,17303,2010-12-13,United Kingdom
538636,14639,2010-12-13,United Kingdom
538637,17611,2010-12-13,United Kingdom
538638,17231,2010-12-13,United Kingdom
538639,17179,2010-12-13,United Kingdom
538640,17524,2010-12-13,United Kingdom
538641,15640,2010-12-13,United Kingdom
538644,12476,2010-12-13,Germany
538645,13269,2010-12-13,United Kingdom
538646,17293,2010-12-13,United Kingdom
538648,17937,2010-12-13,United Kingdom
538651,15311,2010-12-13,United Kingdom
538652,17890,2010-12-13,United Kingdom
538653,13089,2010-12-13,United Kingdom
538654,13089,2010-12-13,United Kingdom
538655,17375,2010-12-13,United Kingdom
538656,17371,2010-12-13,United Kingdom
538657,15867,2010-12-13,United Kingdom
538658,17969,2010-12-13,United Kingdom
538659,14625,2010-12-13,United Kingdom
538660,15808,2010-12-13,United Kingdom
538661,15194,2010-12-13,United Kingdom
538662,15159,2010-12-13,United Kingdom
538663,15159,2010-12-13,United Kingdom
538664,14733,2010-12-13,United Kingdom
538665,17576,2010-12-13,United Kingdom
538667,12748,2010-12-13,United Kingdom
538668,13211,2010-12-13,United Kingdom
538669,12748,2010-12-13,United Kingdom
538671,15777,2010-12-13,United Kingdom
538679,16455,2010-12-13,United Kingdom
538683,14525,2010-12-13,United Kingdom
538685,15694,2010-12-14,United Kingdom
538687,13324,2010-12-14,United Kingdom
538688,14829,2010-12-14,United Kingdom
538689,13050,2010-12-14,United Kingdom
538697,13948,2010-12-14,United Kingdom
538706,14667,2010-12-14,United Kingdom
538707,17894,2010-12-14,United Kingdom
538708,16202,2010-12-14,United Kingdom
538709,16442,2010-12-14,United Kingdom
538710,18075,2010-12-14,United Kingdom
538714,14524,2010-12-14,United Kingdom
538715,14907,2010-12-14,United Kingdom
538716,14907,2010-12-14,United Kingdom
538719,15602,2010-12-14,United Kingdom
538721,17526,2010-12-14,United Kingdom
538722,17975,2010-12-14,United Kingdom
538744,15356,2010-12-14,United Kingdom
538753,14901,2010-12-14,United Kingdom
538783,14961,2010-12-14,United Kingdom
538785,14961,2010-12-14,United Kingdom
538795,13267,2010-12-14,United Kingdom
538796,17041,2010-12-14,United Kingdom
538797,17685,2010-12-14,United Kingdom
538799,15039,2010-12-14,United Kingdom
538800,16458,2010-12-14,United Kingdom
538801,16083,2010-12-14,United Kingdom
538807,17194,2010-12-14,United Kingdom
538808,14057,2010-12-14,United Kingdom
538809,15514,2010-12-14,United Kingdom
538810,14871,2010-12-14,United Kingdom
538811,13178,2010-12-14,United Kingdom
538812,18044,2010-12-14,United Kingdom
538814,15983,2010-12-14,United Kingdom
538815,18219,2010-12-14,United Kingdom
538816,16812,2010-12-14,United Kingdom
538817,16191,2010-12-14,United Kingdom
538826,12370,2010-12-14,Cyprus
538827,14298,2010-12-14,United Kingdom
538828,14298,2010-12-14,United Kingdom
538829,16191,2010-12-14,United Kingdom
538830,14298,2010-12-14,United Kingdom
538831,18144,2010-12-14,United Kingdom
538832,17158,2010-12-14,United Kingdom
538836,12748,2010-12-14,United Kingdom
538839,14606,2010-12-14,United Kingdom
538841,16899,2010-12-14,United Kingdom
538843,16033,2010-12-14,United Kingdom
538844,14680,2010-12-14,United Kingdom
538845,16531,2010-12-14,United Kingdom
538846,14606,2010-12-14,United Kingdom
538848,17404,2010-12-14,Sweden
538849,14415,2010-12-14,United Kingdom
538850,16499,2010-12-14,United Kingdom
538851,16556,2010-12-14,United Kingdom
538852,17372,2010-12-14,United Kingdom
538853,16805,2010-12-14,United Kingdom
538854,13102,2010-12-14,United Kingdom
538855,16503,2010-12-14,United Kingdom
538856,14057,2010-12-14,United Kingdom
538857,15311,2010-12-14,United Kingdom
538858,16553,2010-12-14,United Kingdom
538859,16553,2010-12-14,United Kingdom
538860,17757,2010-12-14,United Kingdom
538862,16710,2010-12-14,United Kingdom
538863,16919,2010-12-14,United Kingdom
538864,17739,2010-12-14,United Kingdom
538865,13238,2010-12-14,United Kingdom
538866,17841,2010-12-14,United Kingdom
538868,17017,2010-12-14,United Kingdom
538869,15107,2010-12-14,United Kingdom
538870,12829,2010-12-14,United Kingdom
538871,14051,2010-12-14,United Kingdom
538872,13097,2010-12-14,United Kingdom
538875,13756,2010-12-14,United Kingdom
538878,13767,2010-12-14,United Kingdom
538879,15392,2010-12-14,United Kingdom
538886,13846,2010-12-14,United Kingdom
538888,17912,2010-12-14,United Kingdom
538890,12867,2010-12-14,United Kingdom
538892,16422,2010-12-14,United Kingdom
538894,16161,2010-12-14,United Kingdom
538895,14401,2010-12-15,United Kingdom
538896,16145,2010-12-15,United Kingdom
538899,16817,2010-12-15,United Kingdom
538900,13078,2010-12-15,United Kingdom
538901,17629,2010-12-15,United Kingdom
538902,14150,2010-12-15,United Kingdom
538903,13496,2010-12-15,United Kingdom
538905,13611,2010-12-15,United Kingdom
538907,15373,2010-12-15,United Kingdom
538908,16954,2010-12-15,United Kingdom
538909,13491,2010-12-15,United Kingdom
538910,17454,2010-12-15,United Kingdom
538917,17449,2010-12-15,United Kingdom
538935,18168,2010-12-15,United Kingdom
538942,17346,2010-12-15,United Kingdom
538943,14060,2010-12-15,United Kingdom
538944,13295,2010-12-15,United Kingdom
538945,17230,2010-12-15,United Kingdom
538951,16782,2010-12-15,United Kingdom
538967,13495,2010-12-15,United Kingdom
538968,15384,2010-12-15,United Kingdom
538991,17511,2010-12-15,United Kingdom
538992,15950,2010-12-15,United Kingdom
538993,15512,2010-12-15,United Kingdom
538994,17525,2010-12-15,United Kingdom
538995,13458,2010-12-15,United Kingdom
538996,15465,2010-12-15,United Kingdom
538998,15061,2010-12-15,United Kingdom
538999,16003,2010-12-15,United Kingdom
539000,13092,2010-12-15,United Kingdom
539001,16353,2010-12-15,United Kingdom
539002,14527,2010-12-15,United Kingdom
539004,13426,2010-12-15,United Kingdom
539005,16638,2010-12-15,United Kingdom
539006,15101,2010-12-15,United Kingdom
539007,17894,2010-12-15,United Kingdom
539008,17033,2010-12-15,United Kingdom
539009,13221,2010-12-15,United Kingdom
539010,15005,2010-12-15,United Kingdom
539011,14201,2010-12-15,United Kingdom
539012,17858,2010-12-15,United Kingdom
539014,17692,2010-12-15,United Kingdom
539015,15822,2010-12-15,United Kingdom
539016,13418,2010-12-15,United Kingdom
539017,13418,2010-12-15,United Kingdom
539018,16134,2010-12-15,United Kingdom
539019,17551,2010-12-15,United Kingdom
539030,13089,2010-12-15,United Kingdom
539032,18050,2010-12-15,United Kingdom
539033,16365,2010-12-15,United Kingdom
539034,16161,2010-12-15,United Kingdom
539036,14913,2010-12-15,United Kingdom
539038,15641,2010-12-15,United Kingdom
539039,13124,2010-12-15,United Kingdom
539040,17214,2010-12-15,United Kingdom
539041,15456,2010-12-15,United Kingdom
539042,15062,2010-12-15,United Kingdom
539043,12928,2010-12-15,United Kingdom
539044,15727,2010-12-15,United Kingdom
539046,17980,2010-12-15,United Kingdom
539047,15290,2010-12-15,United Kingdom
539048,17752,2010-12-15,United Kingdom
539049,15615,2010-12-15,United Kingdom
539050,12577,2010-12-15,France
539051,15615,2010-12-15,United Kingdom
539052,15615,2010-12-15,United Kingdom
539053,16725,2010-12-15,United Kingdom
539056,16725,2010-12-15,United Kingdom
539064,17912,2010-12-15,United Kingdom
539075,17189,2010-12-15,United Kingdom
539076,16525,2010-12-16,United Kingdom
539077,13089,2010-12-16,United Kingdom
539078,13408,2010-12-16,United Kingdom
539079,17496,2010-12-16,United Kingdom
539080,16607,2010-12-16,United Kingdom
539082,13317,2010-12-16,United Kingdom
539083,13317,2010-12-16,United Kingdom
539084,13890,2010-12-16,United Kingdom
539085,12748,2010-12-16,United Kingdom
539086,17001,2010-12-16,United Kingdom
539087,13093,2010-12-16,United Kingdom
539088,13093,2010-12-16,United Kingdom
539089,15246,2010-12-16,United Kingdom
539091,13756,2010-12-16,United Kingdom
539092,15482,2010-12-16,United Kingdom
539093,15482,2010-12-16,United Kingdom
539094,13021,2010-12-16,United Kingdom
539095,16037,2010-12-16,United Kingdom
539096,13089,2010-12-16,United Kingdom
539098,14841,2010-12-16,United Kingdom
539099,16670,2010-12-16,United Kingdom
539101,16029,2010-12-16,United Kingdom
539102,16029,2010-12-16,United Kingdom
539103,16985,2010-12-16,United Kingdom
539105,14825,2010-12-16,United Kingdom
539106,16705,2010-12-16,United Kingdom
539107,16705,2010-12-16,United Kingdom
539108,16013,2010-12-16,United Kingdom
539109,16013,2010-12-16,United Kingdom
539111,14414,2010-12-16,United Kingdom
539112,13468,2010-12-16,United Kingdom
